Zeitstempel;Wassertemperatur;Lufttemperatur;Luftfeuchtigkeit;Referenztemperatur
2023-11-04T14:44:06.583Z;-127.00;-127.00;48.80;23.76
2023-11-04T14:44:07.589Z;-127.00;-127.00;48.81;23.76
2023-11-04T14:44:08.595Z;-127.00;-127.00;48.79;23.76
2023-11-04T14:44:09.602Z;-127.00;-127.00;48.76;23.77
2023-11-04T14:44:10.609Z;-127.00;-127.00;48.74;23.76
2023-11-04T14:44:11.617Z;-127.00;-127.00;48.74;23.75
2023-11-04T14:44:12.622Z;-127.00;-127.00;48.73;23.76
2023-11-04T14:44:13.629Z;-127.00;-127.00;48.76;23.77
2023-11-04T14:44:14.635Z;-127.00;-127.00;48.78;23.77
2023-11-04T14:44:15.642Z;-127.00;-127.00;49.31;23.78
2023-11-04T14:44:16.649Z;-127.00;-127.00;49.77;23.78
2023-11-04T14:44:17.655Z;-127.00;-127.00;49.69;23.77
2023-11-04T14:44:18.662Z;-127.00;-127.00;49.68;23.78
2023-11-04T14:44:19.669Z;-127.00;-127.00;49.92;23.79
2023-11-04T14:44:20.676Z;-127.00;-127.00;49.72;23.79
2023-11-04T14:44:21.683Z;-127.00;-127.00;49.30;23.79
2023-11-04T14:44:22.689Z;-127.00;-127.00;49.06;23.78
2023-11-04T14:44:23.696Z;-127.00;-127.00;48.95;23.79
2023-11-04T14:44:24.702Z;-127.00;-127.00;48.89;23.79
2023-11-04T14:44:25.709Z;-127.00;-127.00;48.86;23.79
2023-11-04T14:44:26.716Z;-127.00;-127.00;48.84;23.79
2023-11-04T14:44:27.722Z;-127.00;-127.00;48.84;23.79
2023-11-04T14:44:28.729Z;-127.00;-127.00;49.43;23.80
2023-11-04T14:44:29.736Z;-127.00;-127.00;50.28;23.81
2023-11-04T14:44:30.742Z;-127.00;-127.00;50.10;23.81
2023-11-04T14:44:31.751Z;-127.00;-127.00;49.96;23.83
2023-11-04T14:44:32.756Z;-127.00;-127.00;49.70;23.83
2023-11-04T14:44:33.763Z;-127.00;-127.00;49.38;23.82
2023-11-04T14:44:34.770Z;-127.00;-127.00;49.17;23.82
2023-11-04T14:44:35.776Z;-127.00;-127.00;49.04;23.83
2023-11-04T14:44:36.783Z;-127.00;-127.00;48.92;23.82
2023-11-04T14:44:37.789Z;-127.00;-127.00;48.83;23.82
2023-11-04T14:44:38.796Z;-127.00;-127.00;48.78;23.82
2023-11-04T14:44:39.803Z;-127.00;-127.00;48.76;23.82
2023-11-04T14:44:40.809Z;-127.00;-127.00;48.74;23.81
2023-11-04T14:44:41.816Z;-127.00;-127.00;48.72;23.82
2023-11-04T14:44:42.823Z;-127.00;-127.00;48.74;23.82
2023-11-04T14:44:43.829Z;-127.00;-127.00;48.75;23.82
2023-11-04T14:44:44.836Z;-127.00;-127.00;48.75;23.82
2023-11-04T14:44:45.843Z;-127.00;-127.00;48.75;23.82
2023-11-04T14:44:46.850Z;-127.00;-127.00;49.71;23.82
2023-11-04T14:44:47.857Z;-127.00;-127.00;51.38;23.83
2023-11-04T14:44:48.863Z;-127.00;-127.00;51.59;23.83
2023-11-04T14:44:49.870Z;-127.00;-127.00;51.87;23.84
2023-11-04T14:44:50.877Z;-127.00;-127.00;51.15;23.84
2023-11-04T14:44:51.883Z;-127.00;-127.00;50.67;23.83
2023-11-04T14:44:52.890Z;-127.00;-127.00;50.25;23.84
2023-11-04T14:44:53.897Z;-127.00;-127.00;49.74;23.83
2023-11-04T14:44:54.903Z;-127.00;-127.00;49.47;23.82
2023-11-04T14:44:55.910Z;-127.00;-127.00;49.37;23.82
2023-11-04T14:44:56.917Z;-127.00;-127.00;49.23;23.83
2023-11-04T14:44:57.923Z;-127.00;-127.00;49.11;23.82
2023-11-04T14:44:58.930Z;-127.00;-127.00;49.03;23.82
2023-11-04T14:44:59.937Z;-127.00;-127.00;49.17;23.82
2023-11-04T14:45:00.944Z;-127.00;-127.00;49.36;23.82
2023-11-04T14:45:01.951Z;-127.00;-127.00;49.38;23.83
2023-11-04T14:45:02.957Z;-127.00;-127.00;49.24;23.84
2023-11-04T14:45:03.964Z;-127.00;-127.00;49.04;23.83
2023-11-04T14:45:04.971Z;-127.00;-127.00;48.92;23.83
2023-11-04T14:45:05.977Z;-127.00;-127.00;48.83;23.82
2023-11-04T14:45:06.984Z;-127.00;-127.00;48.76;23.83
2023-11-04T14:45:07.991Z;-127.00;-127.00;48.72;23.82
2023-11-04T14:45:08.997Z;-127.00;-127.00;48.70;23.82
2023-11-04T14:45:10.005Z;-127.00;-127.00;48.69;23.82
2023-11-04T14:45:11.011Z;-127.00;-127.00;48.69;23.82
2023-11-04T14:45:12.018Z;-127.00;-127.00;48.71;23.81
2023-11-04T14:45:13.024Z;-127.00;-127.00;48.70;23.81
2023-11-04T14:45:14.031Z;-127.00;-127.00;48.72;23.82
2023-11-04T14:45:15.038Z;-127.00;-127.00;48.68;23.81
2023-11-04T14:45:16.044Z;-127.00;-127.00;48.71;23.81
2023-11-04T14:45:17.051Z;-127.00;-127.00;48.72;23.80
2023-11-04T14:45:18.058Z;-127.00;-127.00;48.72;23.80
2023-11-04T14:45:19.065Z;-127.00;-127.00;48.66;23.80
2023-11-04T14:45:20.071Z;-127.00;-127.00;48.67;23.79
2023-11-04T14:45:21.078Z;-127.00;-127.00;48.63;23.79
2023-11-04T14:45:22.085Z;-127.00;-127.00;48.63;23.79
2023-11-04T14:45:23.091Z;-127.00;-127.00;48.66;23.79
2023-11-04T14:45:24.098Z;-127.00;-127.00;48.68;23.79
2023-11-04T14:45:25.105Z;-127.00;-127.00;48.71;23.79
2023-11-04T14:45:26.112Z;-127.00;-127.00;48.82;23.80
2023-11-04T14:45:27.118Z;-127.00;-127.00;48.98;23.80
2023-11-04T14:45:28.125Z;-127.00;-127.00;49.26;23.80
2023-11-04T14:45:29.132Z;-127.00;-127.00;49.20;23.79
2023-11-04T14:45:30.138Z;-127.00;-127.00;49.07;23.79
2023-11-04T14:45:31.145Z;-127.00;-127.00;48.96;23.80
2023-11-04T14:45:32.152Z;-127.00;-127.00;48.87;23.80
2023-11-04T14:45:33.159Z;-127.00;-127.00;48.81;23.80
2023-11-04T14:45:34.165Z;-127.00;-127.00;48.76;23.80
2023-11-04T14:45:35.172Z;-127.00;-127.00;48.73;23.80
2023-11-04T14:45:36.178Z;-127.00;-127.00;48.71;23.80
2023-11-04T14:45:37.185Z;-127.00;-127.00;48.71;23.80
2023-11-04T14:45:38.192Z;-127.00;-127.00;48.69;23.80
2023-11-04T14:45:39.199Z;-127.00;-127.00;48.67;23.79
2023-11-04T14:45:40.205Z;-127.00;-127.00;48.66;23.80
2023-11-04T14:45:41.212Z;-127.00;-127.00;48.68;23.80
2023-11-04T14:45:42.219Z;-127.00;-127.00;48.69;23.80
2023-11-04T14:45:43.225Z;-127.00;-127.00;48.68;23.80
2023-11-04T14:45:44.232Z;-127.00;-127.00;48.66;23.80
2023-11-04T14:45:45.239Z;-127.00;-127.00;48.64;23.80
2023-11-04T14:45:46.245Z;-127.00;-127.00;48.66;23.80
2023-11-04T14:45:47.252Z;-127.00;-127.00;48.64;23.80
2023-11-04T14:45:48.259Z;-127.00;-127.00;48.69;23.80
2023-11-04T14:45:49.266Z;-127.00;-127.00;48.80;23.80
2023-11-04T14:45:50.272Z;-127.00;-127.00;49.19;23.81
2023-11-04T14:45:51.279Z;-127.00;-127.00;49.22;23.81
2023-11-04T14:45:52.286Z;-127.00;-127.00;48.95;23.81
2023-11-04T14:45:53.293Z;-127.00;-127.00;48.81;23.81
2023-11-04T14:45:54.299Z;-127.00;-127.00;48.74;23.81
2023-11-04T14:45:55.306Z;-127.00;-127.00;48.69;23.81
2023-11-04T14:45:56.312Z;-127.00;-127.00;48.70;23.81
2023-11-04T14:45:57.319Z;-127.00;-127.00;48.71;23.81
2023-11-04T14:45:58.326Z;-127.00;-127.00;48.72;23.81
2023-11-04T14:45:59.333Z;-127.00;-127.00;48.76;23.80
2023-11-04T14:46:00.339Z;-127.00;-127.00;48.79;23.81
2023-11-04T14:46:01.346Z;-127.00;-127.00;48.79;23.80
2023-11-04T14:46:02.352Z;-127.00;-127.00;48.78;23.80
2023-11-04T14:46:03.359Z;-127.00;-127.00;48.76;23.80
2023-11-04T14:46:04.366Z;-127.00;-127.00;48.78;23.79
2023-11-04T14:46:05.373Z;-127.00;-127.00;48.76;23.79
2023-11-04T14:46:06.380Z;-127.00;-127.00;48.72;23.79
2023-11-04T14:46:07.386Z;-127.00;-127.00;48.71;23.79
2023-11-04T14:46:08.393Z;-127.00;-127.00;48.72;23.80
2023-11-04T14:46:09.400Z;-127.00;-127.00;48.71;23.80
2023-11-04T14:46:10.406Z;-127.00;-127.00;48.71;23.79
2023-11-04T14:46:11.413Z;-127.00;-127.00;48.70;23.80
2023-11-04T14:46:12.419Z;-127.00;-127.00;48.73;23.80
2023-11-04T14:46:13.426Z;-127.00;-127.00;48.75;23.80
2023-11-04T14:46:14.433Z;-127.00;-127.00;48.75;23.79
2023-11-04T14:46:15.440Z;-127.00;-127.00;48.76;23.79
2023-11-04T14:46:16.447Z;-127.00;-127.00;48.77;23.80
2023-11-04T14:46:17.454Z;-127.00;-127.00;48.75;23.80
2023-11-04T14:46:18.461Z;-127.00;-127.00;48.75;23.80
2023-11-04T14:46:19.467Z;-127.00;-127.00;48.73;23.80
2023-11-04T14:46:20.474Z;-127.00;-127.00;48.72;23.81
2023-11-04T14:46:21.480Z;-127.00;-127.00;48.68;23.81
2023-11-04T14:46:22.488Z;-127.00;-127.00;48.66;23.80
2023-11-04T14:46:23.494Z;-127.00;-127.00;48.63;23.80
2023-11-04T14:46:24.501Z;-127.00;-127.00;48.66;23.79
2023-11-04T14:46:25.507Z;-127.00;-127.00;48.68;23.79
2023-11-04T14:46:26.514Z;-127.00;-127.00;48.69;23.79
2023-11-04T14:46:27.520Z;-127.00;-127.00;48.70;23.79
2023-11-04T14:46:28.527Z;-127.00;-127.00;48.73;23.79
2023-11-04T14:46:29.536Z;-127.00;-127.00;48.77;23.79
2023-11-04T14:46:30.541Z;-127.00;-127.00;48.77;23.78
2023-11-04T14:46:31.548Z;-127.00;-127.00;48.76;23.79
2023-11-04T14:46:32.555Z;-127.00;-127.00;48.74;23.78
2023-11-04T14:46:33.561Z;-127.00;-127.00;48.74;23.78
2023-11-04T14:46:34.567Z;-127.00;-127.00;48.75;23.78
2023-11-04T14:46:35.574Z;-127.00;-127.00;48.74;23.78
2023-11-04T14:46:36.581Z;-127.00;-127.00;48.73;23.77
2023-11-04T14:46:37.588Z;-127.00;-127.00;48.74;23.77
2023-11-04T14:46:38.594Z;-127.00;-127.00;48.72;23.78
2023-11-04T14:46:39.601Z;-127.00;-127.00;48.70;23.78
2023-11-04T14:46:40.608Z;-127.00;-127.00;48.69;23.77
2023-11-04T14:46:41.614Z;-127.00;-127.00;48.67;23.77
2023-11-04T14:46:42.621Z;-127.00;-127.00;48.69;23.78
2023-11-04T14:46:43.628Z;-127.00;-127.00;48.72;23.77
2023-11-04T14:46:44.634Z;-127.00;-127.00;48.72;23.77
2023-11-04T14:46:45.641Z;-127.00;-127.00;48.72;23.77
2023-11-04T14:46:46.648Z;-127.00;-127.00;48.71;23.78
2023-11-04T14:46:47.655Z;-127.00;-127.00;48.72;23.78
2023-11-04T14:46:48.661Z;-127.00;-127.00;48.73;23.79
2023-11-04T14:46:49.668Z;-127.00;-127.00;48.73;23.80
2023-11-04T14:46:50.675Z;-127.00;-127.00;48.73;23.80
2023-11-04T14:46:51.681Z;-127.00;-127.00;48.75;23.80
2023-11-04T14:46:52.688Z;-127.00;-127.00;48.75;23.80
2023-11-04T14:46:53.695Z;-127.00;-127.00;48.75;23.81
2023-11-04T14:46:54.701Z;-127.00;-127.00;48.76;23.82
2023-11-04T14:46:55.708Z;-127.00;-127.00;48.84;23.82
2023-11-04T14:46:56.715Z;-127.00;-127.00;48.84;23.81
2023-11-04T14:46:57.722Z;-127.00;-127.00;48.84;23.82
2023-11-04T14:46:58.728Z;-127.00;-127.00;48.84;23.82
2023-11-04T14:46:59.735Z;-127.00;-127.00;48.84;23.82
2023-11-04T14:47:00.742Z;-127.00;-127.00;48.83;23.82
2023-11-04T14:47:01.749Z;-127.00;-127.00;48.80;23.83
2023-11-04T14:47:02.755Z;-127.00;-127.00;48.75;23.83
2023-11-04T14:47:03.762Z;-127.00;-127.00;48.69;23.83
2023-11-04T14:47:04.769Z;-127.00;-127.00;48.65;23.82
2023-11-04T14:47:05.775Z;-127.00;-127.00;48.59;23.82
2023-11-04T14:47:06.782Z;-127.00;-127.00;48.59;23.82
2023-11-04T14:47:07.789Z;-127.00;-127.00;48.60;23.82
2023-11-04T14:47:08.795Z;-127.00;-127.00;48.59;23.81
2023-11-04T14:47:09.802Z;-127.00;-127.00;48.58;23.81
2023-11-04T14:47:10.809Z;-127.00;-127.00;48.58;23.80
2023-11-04T14:47:11.815Z;-127.00;-127.00;48.61;23.81
2023-11-04T14:47:12.822Z;-127.00;-127.00;48.65;23.81
2023-11-04T14:47:13.829Z;-127.00;-127.00;48.81;23.81
2023-11-04T14:47:14.836Z;-127.00;-127.00;48.86;23.82
2023-11-04T14:47:15.842Z;-127.00;-127.00;48.79;23.82
2023-11-04T14:47:16.849Z;-127.00;-127.00;48.73;23.82
2023-11-04T14:47:17.856Z;-127.00;-127.00;48.66;23.82
2023-11-04T14:47:18.862Z;-127.00;-127.00;48.62;23.82
2023-11-04T14:47:19.869Z;-127.00;-127.00;48.61;23.81
2023-11-04T14:47:20.876Z;-127.00;-127.00;48.60;23.81
2023-11-04T14:47:21.882Z;-127.00;-127.00;48.61;23.81
2023-11-04T14:47:22.889Z;-127.00;-127.00;48.60;23.81
2023-11-04T14:47:23.896Z;-127.00;-127.00;48.61;23.80
2023-11-04T14:47:24.902Z;-127.00;-127.00;48.61;23.80
2023-11-04T14:47:25.909Z;-127.00;-127.00;48.61;23.80
2023-11-04T14:47:26.916Z;-127.00;-127.00;48.61;23.80
2023-11-04T14:47:27.923Z;-127.00;-127.00;48.62;23.80
2023-11-04T14:47:28.929Z;-127.00;-127.00;48.62;23.80
2023-11-04T14:47:29.936Z;-127.00;-127.00;48.64;23.80
2023-11-04T14:47:30.943Z;-127.00;-127.00;48.64;23.80
2023-11-04T14:47:31.949Z;-127.00;-127.00;48.66;23.82
2023-11-04T14:47:32.956Z;-127.00;-127.00;48.69;23.81
2023-11-04T14:47:33.963Z;-127.00;-127.00;48.70;23.81
2023-11-04T14:47:34.969Z;-127.00;-127.00;48.70;23.81
2023-11-04T14:47:35.976Z;-127.00;-127.00;48.70;23.80
